model	sample_id	word	step	letter	board_before	candidates_before	wrong_before	invalid	repeat	dominated_miss	hit	hit_prob	best_hit_prob	hit_prob_regret	optimal_letter	is_optimal
anthropic/claude-sonnet-5	people	people	0	e	......	7028	0	0	0	0	1	0.6477	0.6477	0.0000	e	1
anthropic/claude-sonnet-5	people	people	1	r	.e...e	121	0	0	0	0	0	0.4298	0.4298	0.0000	r	1
anthropic/claude-sonnet-5	people	people	2	n	.e...e	69	1	0	0	0	0	0.2464	0.4203	0.1739	d	0
anthropic/claude-sonnet-5	people	people	3	d	.e...e	52	2	0	0	0	0	0.5000	0.5000	0.0000	d	1
anthropic/claude-sonnet-5	people	people	4	m	.e...e	26	3	0	0	0	0	0.3077	0.5769	0.2692	l	0
anthropic/claude-sonnet-5	people	people	5	t	.e...e	18	4	0	0	0	0	0.4444	0.6111	0.1667	l	0
anthropic/claude-sonnet-5	people	people	6	h	.e...e	10	5	0	0	0	0	0.3000	0.6000	0.3000	l	0
anthropic/claude-sonnet-5	people	people	7	g	.e...e	7	6	0	0	0	0	0.5714	0.7143	0.1429	l	0
anthropic/claude-sonnet-5	people	people	8	s	.e...e	3	7	0	0	0	0	0.3333	1.0000	0.6667	l	0
anthropic/claude-sonnet-5	people	people	9	l	.e...e	2	8	0	0	0	1	1.0000	1.0000	0.0000	l	1
anthropic/claude-sonnet-5	people	people	10	b	.e..le	2	8	0	0	0	0	0.5000	1.0000	0.5000	p	0
anthropic/claude-sonnet-5	people	people	11	p	.e..le	1	9	0	0	0	1	1.0000	1.0000	0.0000	o	1
anthropic/claude-sonnet-5	people	people	12	o	pe.ple	1	9	0	0	0	1	1.0000	1.0000	0.0000	o	1
anthropic/claude-sonnet-5	pixel	pixel	0	e	.....	4431	0	0	0	0	1	0.4715	0.4906	0.0192	s	0
anthropic/claude-sonnet-5	pixel	pixel	1	a	...e.	846	0	0	0	0	0	0.3416	0.4409	0.0993	s	0
anthropic/claude-sonnet-5	pixel	pixel	2	r	...e.	557	1	0	0	0	0	0.3609	0.4363	0.0754	s	0
anthropic/claude-sonnet-5	pixel	pixel	3	o	...e.	356	2	0	0	0	0	0.4466	0.5000	0.0534	s	0
anthropic/claude-sonnet-5	pixel	pixel	4	i	...e.	197	3	0	0	0	1	0.6751	0.6751	0.0000	i	1
anthropic/claude-sonnet-5	pixel	pixel	5	s	.i.e.	107	3	0	0	0	0	0.5514	0.5514	0.0000	s	1
anthropic/claude-sonnet-5	pixel	pixel	6	d	.i.e.	48	4	0	0	0	0	0.7917	0.7917	0.0000	d	1
anthropic/claude-sonnet-5	pixel	pixel	7	n	.i.e.	10	5	0	0	0	0	0.5000	0.6000	0.1000	l	0
anthropic/claude-sonnet-5	pixel	pixel	8	t	.i.e.	5	6	0	0	0	0	0.4000	0.6000	0.2000	l	0
anthropic/claude-sonnet-5	pixel	pixel	9	l	.i.e.	3	7	0	0	0	1	0.6667	0.6667	0.0000	b	1
anthropic/claude-sonnet-5	pixel	pixel	10	p	.i.el	1	7	0	0	0	1	1.0000	1.0000	0.0000	p	1
anthropic/claude-sonnet-5	pixel	pixel	11	x	pi.el	1	7	0	0	0	1	1.0000	1.0000	0.0000	x	1
anthropic/claude-sonnet-5	pizza	pizza	0	a	.....	4431	0	0	0	0	1	0.3773	0.4906	0.1133	s	0
anthropic/claude-sonnet-5	pizza	pizza	1	e	....a	55	0	0	0	0	0	0.2727	0.3273	0.0545	o	0
anthropic/claude-sonnet-5	pizza	pizza	2	o	....a	40	1	0	0	0	0	0.4000	0.4000	0.0000	o	1
anthropic/claude-sonnet-5	pizza	pizza	3	i	....a	24	2	0	0	0	1	0.5000	0.5000	0.0000	i	1
anthropic/claude-sonnet-5	pizza	pizza	4	n	.i..a	9	2	0	0	0	0	0.3333	0.3333	0.0000	n	1
anthropic/claude-sonnet-5	pizza	pizza	5	l	.i..a	6	3	0	0	0	0	0.1667	0.3333	0.1667	c	0
anthropic/claude-sonnet-5	pizza	pizza	6	g	.i..a	5	4	0	0	0	0	0.2000	0.4000	0.2000	c	0
anthropic/claude-sonnet-5	pizza	pizza	7	s	.i..a	4	5	0	0	0	0	0.2500	0.5000	0.2500	c	0
anthropic/claude-sonnet-5	pizza	pizza	8	p	.i..a	3	6	0	0	0	1	0.3333	0.6667	0.3333	c	0
anthropic/claude-sonnet-5	pizza	pizza	9	z	pi..a	1	6	0	0	0	1	1.0000	1.0000	0.0000	z	1
anthropic/claude-sonnet-5	planet	planet	0	e	......	7028	0	0	0	0	1	0.6477	0.6477	0.0000	e	1
anthropic/claude-sonnet-5	planet	planet	1	a	....e.	2005	0	0	0	0	1	0.3845	0.4963	0.1117	d	0
anthropic/claude-sonnet-5	planet	planet	2	r	..a.e.	209	0	0	0	0	0	0.4833	0.5502	0.0670	s	0
anthropic/claude-sonnet-5	planet	planet	3	t	..a.e.	108	1	0	0	0	1	0.2315	0.6481	0.4167	s	0
anthropic/claude-sonnet-5	planet	planet	4	p	..a.et	2	1	0	0	0	1	0.5000	1.0000	0.5000	l	0
anthropic/claude-sonnet-5	planet	planet	5	l	p.a.et	1	1	0	0	0	1	1.0000	1.0000	0.0000	l	1
anthropic/claude-sonnet-5	planet	planet	6	n	pla.et	1	1	0	0	0	1	1.0000	1.0000	0.0000	n	1
anthropic/claude-sonnet-5	pocket	pocket	0	e	......	7028	0	0	0	0	1	0.6477	0.6477	0.0000	e	1
anthropic/claude-sonnet-5	pocket	pocket	1	a	....e.	2005	0	0	0	0	0	0.3845	0.4963	0.1117	d	0
anthropic/claude-sonnet-5	pocket	pocket	2	r	....e.	1234	1	0	0	0	0	0.4311	0.4927	0.0616	d	0
anthropic/claude-sonnet-5	pocket	pocket	3	o	....e.	702	2	0	0	0	1	0.4017	0.6197	0.2179	d	0
anthropic/claude-sonnet-5	pocket	pocket	4	k	.o..e.	169	2	0	0	0	1	0.1124	0.6509	0.5385	d	0
anthropic/claude-sonnet-5	pocket	pocket	5	y	.o.ke.	19	2	0	0	0	0	0.2632	0.7368	0.4737	c	0
anthropic/claude-sonnet-5	pocket	pocket	6	n	.o.ke.	14	3	0	0	0	0	0.2143	0.8571	0.6429	c	0
anthropic/claude-sonnet-5	pocket	pocket	7	c	.o.ke.	11	4	0	0	0	1	1.0000	1.0000	0.0000	c	1
anthropic/claude-sonnet-5	pocket	pocket	8	l	.ocke.	10	4	0	0	0	0	0.2000	0.7000	0.5000	d	0
anthropic/claude-sonnet-5	pocket	pocket	9	d	.ocke.	8	5	0	0	0	0	0.7500	0.7500	0.0000	d	1
anthropic/claude-sonnet-5	pocket	pocket	10	t	.ocke.	2	6	0	0	0	1	1.0000	1.0000	0.0000	t	1
anthropic/claude-sonnet-5	pocket	pocket	11	p	.ocket	2	6	0	0	0	1	0.5000	0.5000	0.0000	p	1
anthropic/claude-sonnet-5	postcard	postcard	0	e	........	10078	0	0	0	0	0	0.6958	0.6958	0.0000	e	1
anthropic/claude-sonnet-5	postcard	postcard	1	a	........	3066	1	0	0	0	1	0.5750	0.7120	0.1370	i	0
anthropic/claude-sonnet-5	postcard	postcard	2	o	.....a..	166	1	0	0	0	1	0.5482	0.5482	0.0000	o	1
anthropic/claude-sonnet-5	postcard	postcard	3	i	.o...a..	42	1	0	0	0	0	0.3810	0.5714	0.1905	t	0
anthropic/claude-sonnet-5	postcard	postcard	4	n	.o...a..	26	2	0	0	0	0	0.5000	0.6154	0.1154	r	0
anthropic/claude-sonnet-5	postcard	postcard	5	r	.o...a..	13	3	0	0	0	1	0.6154	0.6154	0.0000	r	1
anthropic/claude-sonnet-5	postcard	postcard	6	t	.o...ar.	4	3	0	0	0	1	0.5000	0.7500	0.2500	c	0
anthropic/claude-sonnet-5	postcard	postcard	7	s	.o.t.ar.	2	3	0	0	0	1	1.0000	1.0000	0.0000	p	1
anthropic/claude-sonnet-5	postcard	postcard	8	m	.ost.ar.	2	3	0	0	0	0	0.5000	1.0000	0.5000	p	0
anthropic/claude-sonnet-5	postcard	postcard	9	c	.ost.ar.	1	4	0	0	0	1	1.0000	1.0000	0.0000	c	1
anthropic/claude-sonnet-5	postcard	postcard	10	d	.ostcar.	1	4	0	0	0	1	1.0000	1.0000	0.0000	d	1
anthropic/claude-sonnet-5	postcard	postcard	11	p	.ostcard	1	4	0	0	0	1	1.0000	1.0000	0.0000	p	1
anthropic/claude-sonnet-5	puppy	puppy	0	e	.....	4431	0	0	0	0	0	0.4715	0.4906	0.0192	s	0
anthropic/claude-sonnet-5	puppy	puppy	1	a	.....	2342	1	0	0	0	0	0.4214	0.5401	0.1187	s	0
anthropic/claude-sonnet-5	puppy	puppy	2	o	.....	1355	2	0	0	0	0	0.4539	0.5705	0.1166	s	0
anthropic/claude-sonnet-5	puppy	puppy	3	i	.....	740	3	0	0	0	0	0.5743	0.5824	0.0081	s	0
anthropic/claude-sonnet-5	puppy	puppy	4	u	.....	315	4	0	0	0	1	0.9397	0.9397	0.0000	u	1
anthropic/claude-sonnet-5	puppy	puppy	5	y	.u...	178	4	0	0	0	1	0.4213	0.6573	0.2360	s	0
anthropic/claude-sonnet-5	puppy	puppy	6	s	.u..y	73	4	0	0	0	0	0.3425	0.3425	0.0000	s	1
anthropic/claude-sonnet-5	puppy	puppy	7	n	.u..y	48	5	0	0	0	0	0.1458	0.2708	0.1250	m	0
anthropic/claude-sonnet-5	puppy	puppy	8	m	.u..y	41	6	0	0	0	0	0.3171	0.3171	0.0000	m	1
anthropic/claude-sonnet-5	puppy	puppy	9	l	.u..y	28	7	0	0	0	0	0.3571	0.3571	0.0000	l	1
anthropic/claude-sonnet-5	puppy	puppy	10	b	.u..y	18	8	0	0	0	0	0.2778	0.3333	0.0556	r	0
anthropic/claude-sonnet-5	puppy	puppy	11	f	.u..y	13	9	0	0	0	0	0.3077	0.3846	0.0769	p	0
anthropic/claude-sonnet-5	purple	purple	0	e	......	7028	0	0	0	0	1	0.6477	0.6477	0.0000	e	1
anthropic/claude-sonnet-5	purple	purple	1	a	.....e	528	0	0	0	0	0	0.4091	0.4830	0.0739	l	0
anthropic/claude-sonnet-5	purple	purple	2	o	.....e	312	1	0	0	0	0	0.4006	0.5417	0.1410	i	0
anthropic/claude-sonnet-5	purple	purple	3	i	.....e	187	2	0	0	0	0	0.6684	0.6684	0.0000	i	1
anthropic/claude-sonnet-5	purple	purple	4	u	.....e	62	3	0	0	0	1	0.9516	0.9516	0.0000	u	1
anthropic/claude-sonnet-5	purple	purple	5	p	.u...e	44	3	0	0	0	1	0.1136	1.0000	0.8864	l	0
anthropic/claude-sonnet-5	purple	purple	6	r	pu.p.e	1	3	0	0	0	1	1.0000	1.0000	0.0000	l	1
anthropic/claude-sonnet-5	purple	purple	7	l	purp.e	1	3	0	0	0	1	1.0000	1.0000	0.0000	l	1
anthropic/claude-sonnet-5	puzzle	puzzle	0	e	......	7028	0	0	0	0	1	0.6477	0.6477	0.0000	e	1
anthropic/claude-sonnet-5	puzzle	puzzle	1	a	.....e	528	0	0	0	0	0	0.4091	0.4830	0.0739	l	0
anthropic/claude-sonnet-5	puzzle	puzzle	2	r	.....e	312	1	0	0	0	0	0.3141	0.5417	0.2276	i	0
anthropic/claude-sonnet-5	puzzle	puzzle	3	o	.....e	214	2	0	0	0	0	0.4439	0.5935	0.1495	l	0
anthropic/claude-sonnet-5	puzzle	puzzle	4	i	.....e	119	3	0	0	0	0	0.6891	0.6891	0.0000	i	1
anthropic/claude-sonnet-5	puzzle	puzzle	5	t	.....e	37	4	0	0	0	0	0.1622	0.9459	0.7838	u	0
anthropic/claude-sonnet-5	puzzle	puzzle	6	n	.....e	31	5	0	0	0	0	0.1613	0.9677	0.8065	u	0
anthropic/claude-sonnet-5	puzzle	puzzle	7	u	.....e	26	6	0	0	0	1	0.9615	0.9615	0.0000	u	1
anthropic/claude-sonnet-5	puzzle	puzzle	8	l	.u...e	21	6	0	0	0	1	1.0000	1.0000	0.0000	l	1
anthropic/claude-sonnet-5	puzzle	puzzle	9	z	.u..le	21	6	0	0	0	1	0.1429	0.4762	0.3333	m	0
anthropic/claude-sonnet-5	puzzle	puzzle	10	p	.uzzle	3	6	0	0	0	1	0.3333	0.3333	0.0000	g	1
anthropic/claude-sonnet-5	pyjamas	pyjamas	0	e	.......	9571	0	0	0	0	0	0.6890	0.6890	0.0000	e	1
anthropic/claude-sonnet-5	pyjamas	pyjamas	1	a	.......	2977	1	0	0	0	1	0.5371	0.6439	0.1068	i	0
anthropic/claude-sonnet-5	pyjamas	pyjamas	2	r	...a.a.	7	1	0	0	0	0	0.2857	0.8571	0.5714	s	0
anthropic/claude-sonnet-5	pyjamas	pyjamas	3	t	...a.a.	5	2	0	0	0	0	0.2000	1.0000	0.8000	s	0
anthropic/claude-sonnet-5	pyjamas	pyjamas	4	n	...a.a.	4	3	0	0	0	0	0.2500	1.0000	0.7500	s	0
anthropic/claude-sonnet-5	pyjamas	pyjamas	5	s	...a.a.	3	4	0	0	0	1	1.0000	1.0000	0.0000	s	1
anthropic/claude-sonnet-5	pyjamas	pyjamas	6	p	...a.as	3	4	0	0	0	1	0.6667	0.6667	0.0000	i	1
anthropic/claude-sonnet-5	pyjamas	pyjamas	7	y	p..a.as	1	4	0	0	0	1	1.0000	1.0000	0.0000	j	1
anthropic/claude-sonnet-5	pyjamas	pyjamas	8	j	py.a.as	1	4	0	0	0	1	1.0000	1.0000	0.0000	j	1
anthropic/claude-sonnet-5	pyjamas	pyjamas	9	m	pyja.as	1	4	0	0	0	1	1.0000	1.0000	0.0000	m	1
anthropic/claude-sonnet-5	quartz	quartz	0	e	......	7028	0	0	0	0	0	0.6477	0.6477	0.0000	e	1
anthropic/claude-sonnet-5	quartz	quartz	1	a	......	2476	1	0	0	0	1	0.4859	0.5230	0.0372	s	0
anthropic/claude-sonnet-5	quartz	quartz	2	r	..a...	209	1	0	0	0	1	0.4211	0.7751	0.3541	s	0
anthropic/claude-sonnet-5	quartz	quartz	3	s	..ar..	25	1	0	0	0	0	0.8800	0.8800	0.0000	s	1
anthropic/claude-sonnet-5	quartz	quartz	4	t	..ar..	3	2	0	0	0	1	0.6667	0.6667	0.0000	q	1
anthropic/claude-sonnet-5	quartz	quartz	5	q	..art.	2	2	0	0	0	1	1.0000	1.0000	0.0000	q	1
anthropic/claude-sonnet-5	quartz	quartz	6	u	q.art.	2	2	0	0	0	1	1.0000	1.0000	0.0000	u	1
anthropic/claude-sonnet-5	quartz	quartz	7	z	quart.	2	2	0	0	0	1	0.5000	0.5000	0.0000	o	1
anthropic/claude-sonnet-5	question	question	0	e	........	10078	0	0	0	0	1	0.6958	0.6958	0.0000	e	1
anthropic/claude-sonnet-5	question	question	1	a	..e.....	267	0	0	0	0	0	0.4794	0.6667	0.1873	i	0
anthropic/claude-sonnet-5	question	question	2	r	..e.....	139	1	0	0	0	0	0.4892	0.7194	0.2302	i	0
anthropic/claude-sonnet-5	question	question	3	i	..e.....	71	2	0	0	0	1	0.8310	0.8310	0.0000	i	1
anthropic/claude-sonnet-5	question	question	4	o	..e..i..	39	2	0	0	0	1	0.0256	0.9487	0.9231	n	0
anthropic/claude-sonnet-5	question	question	5	q	..e..io.	1	2	0	0	0	1	1.0000	1.0000	0.0000	n	1
anthropic/claude-sonnet-5	question	question	6	u	q.e..io.	1	2	0	0	0	1	1.0000	1.0000	0.0000	n	1
anthropic/claude-sonnet-5	question	question	7	s	que..io.	1	2	0	0	0	1	1.0000	1.0000	0.0000	n	1
anthropic/claude-sonnet-5	question	question	8	t	ques.io.	1	2	0	0	0	1	1.0000	1.0000	0.0000	n	1
anthropic/claude-sonnet-5	question	question	9	n	questio.	1	2	0	0	0	1	1.0000	1.0000	0.0000	n	1
anthropic/claude-sonnet-5	quibble	quibble	0	e	.......	9571	0	0	0	0	1	0.6890	0.6890	0.0000	e	1
anthropic/claude-sonnet-5	quibble	quibble	1	a	......e	535	0	0	0	0	0	0.5346	0.5346	0.0000	a	1
anthropic/claude-sonnet-5	quibble	quibble	2	r	......e	249	1	0	0	0	0	0.4297	0.5904	0.1606	i	0
anthropic/claude-sonnet-5	quibble	quibble	3	o	......e	142	2	0	0	0	0	0.5352	0.5986	0.0634	i	0
anthropic/claude-sonnet-5	quibble	quibble	4	i	......e	66	3	0	0	0	1	0.7879	0.7879	0.0000	i	1
anthropic/claude-sonnet-5	quibble	quibble	5	t	..i...e	16	3	0	0	0	0	0.5625	1.0000	0.4375	l	0
anthropic/claude-sonnet-5	quibble	quibble	6	n	..i...e	7	4	0	0	0	0	0.7143	1.0000	0.2857	l	0
anthropic/claude-sonnet-5	quibble	quibble	7	l	..i...e	2	5	0	0	0	1	1.0000	1.0000	0.0000	l	1
anthropic/claude-sonnet-5	quibble	quibble	8	c	..i..le	1	5	0	0	1	0	0.0000	1.0000	1.0000	b	0
anthropic/claude-sonnet-5	quibble	quibble	9	s	..i..le	1	6	0	0	1	0	0.0000	1.0000	1.0000	b	0
anthropic/claude-sonnet-5	quibble	quibble	10	b	..i..le	1	7	0	0	0	1	1.0000	1.0000	0.0000	b	1
anthropic/claude-sonnet-5	quibble	quibble	11	q	..ibble	1	7	0	0	0	1	1.0000	1.0000	0.0000	q	1
anthropic/claude-sonnet-5	quibble	quibble	12	u	q.ibble	1	7	0	0	0	1	1.0000	1.0000	0.0000	u	1
anthropic/claude-sonnet-5	rabbit	rabbit	0	e	......	7028	0	0	0	0	0	0.6477	0.6477	0.0000	e	1
anthropic/claude-sonnet-5	rabbit	rabbit	1	a	......	2476	1	0	0	0	1	0.4859	0.5230	0.0372	s	0
anthropic/claude-sonnet-5	rabbit	rabbit	2	o	.a....	372	1	0	0	0	0	0.3737	0.5000	0.1263	i	0
anthropic/claude-sonnet-5	rabbit	rabbit	3	i	.a....	233	2	0	0	0	1	0.7253	0.7253	0.0000	i	1
anthropic/claude-sonnet-5	rabbit	rabbit	4	r	.a..i.	20	2	0	0	0	1	0.4500	0.5500	0.1000	n	0
anthropic/claude-sonnet-5	rabbit	rabbit	5	b	ra..i.	3	2	0	0	0	1	0.6667	0.6667	0.0000	b	1
anthropic/claude-sonnet-5	rabbit	rabbit	6	t	rabbi.	2	2	0	0	0	1	0.5000	0.5000	0.0000	s	1
anthropic/claude-sonnet-5	rhythm	rhythm	0	e	......	7028	0	0	0	0	0	0.6477	0.6477	0.0000	e	1
anthropic/claude-sonnet-5	rhythm	rhythm	1	a	......	2476	1	0	0	0	0	0.4859	0.5230	0.0372	s	0
anthropic/claude-sonnet-5	rhythm	rhythm	2	o	......	1273	2	0	0	0	0	0.5153	0.5640	0.0487	i	0
anthropic/claude-sonnet-5	rhythm	rhythm	3	i	......	617	3	0	0	0	0	0.7423	0.7423	0.0000	i	1
anthropic/claude-sonnet-5	rhythm	rhythm	4	u	......	159	4	0	0	0	0	0.9497	0.9497	0.0000	u	1
anthropic/claude-sonnet-5	rhythm	rhythm	5	y	......	8	5	0	0	0	1	1.0000	1.0000	0.0000	y	1
anthropic/claude-sonnet-5	rhythm	rhythm	6	r	..y...	4	5	0	0	0	1	0.7500	0.7500	0.0000	r	1
anthropic/claude-sonnet-5	rhythm	rhythm	7	h	r.y...	1	5	0	0	0	1	1.0000	1.0000	0.0000	h	1
anthropic/claude-sonnet-5	rhythm	rhythm	8	t	rhy.h.	1	5	0	0	0	1	1.0000	1.0000	0.0000	m	1
anthropic/claude-sonnet-5	rhythm	rhythm	9	m	rhyth.	1	5	0	0	0	1	1.0000	1.0000	0.0000	m	1
anthropic/claude-sonnet-5	river	river	0	e	.....	4431	0	0	0	0	1	0.4715	0.4906	0.0192	s	0
anthropic/claude-sonnet-5	river	river	1	a	...e.	846	0	0	0	0	0	0.3416	0.4409	0.0993	s	0
anthropic/claude-sonnet-5	river	river	2	r	...e.	557	1	0	0	0	1	0.3609	0.4363	0.0754	s	0
anthropic/claude-sonnet-5	river	river	3	i	r..er	10	1	0	0	0	1	0.5000	0.5000	0.0000	i	1
anthropic/claude-sonnet-5	river	river	4	v	ri.er	5	1	0	0	0	1	0.2000	0.2000	0.0000	d	1
anthropic/claude-sonnet-5	rocket	rocket	0	e	......	7028	0	0	0	0	1	0.6477	0.6477	0.0000	e	1
anthropic/claude-sonnet-5	rocket	rocket	1	a	....e.	2005	0	0	0	0	0	0.3845	0.4963	0.1117	d	0
anthropic/claude-sonnet-5	rocket	rocket	2	r	....e.	1234	1	0	0	0	1	0.4311	0.4927	0.0616	d	0
anthropic/claude-sonnet-5	rocket	rocket	3	s	r...e.	50	1	0	0	0	0	0.3400	0.7200	0.3800	d	0
anthropic/claude-sonnet-5	rocket	rocket	4	o	r...e.	33	2	0	0	0	1	0.4545	0.9091	0.4545	d	0
anthropic/claude-sonnet-5	rocket	rocket	5	c	ro..e.	10	2	0	0	0	1	0.2000	0.8000	0.6000	d	0
anthropic/claude-sonnet-5	rocket	rocket	6	k	roc.e.	2	2	0	0	0	1	1.0000	1.0000	0.0000	k	1
anthropic/claude-sonnet-5	rocket	rocket	7	t	rocke.	2	2	0	0	0	1	0.5000	0.5000	0.0000	d	1
anthropic/claude-sonnet-5	school	school	0	e	......	7028	0	0	0	0	0	0.6477	0.6477	0.0000	e	1
anthropic/claude-sonnet-5	school	school	1	a	......	2476	1	0	0	0	0	0.4859	0.5230	0.0372	s	0
anthropic/claude-sonnet-5	school	school	2	o	......	1273	2	0	0	0	1	0.5153	0.5640	0.0487	i	0
anthropic/claude-sonnet-5	school	school	3	s	...oo.	6	2	0	0	0	1	0.3333	0.5000	0.1667	n	0
anthropic/claude-sonnet-5	school	school	4	c	s..oo.	1	2	0	0	0	1	1.0000	1.0000	0.0000	c	1
anthropic/claude-sonnet-5	school	school	5	h	sc.oo.	1	2	0	0	0	1	1.0000	1.0000	0.0000	h	1
anthropic/claude-sonnet-5	school	school	6	l	schoo.	1	2	0	0	0	1	1.0000	1.0000	0.0000	l	1
anthropic/claude-sonnet-5	silver	silver	0	e	......	7028	0	0	0	0	1	0.6477	0.6477	0.0000	e	1
anthropic/claude-sonnet-5	silver	silver	1	a	....e.	2005	0	0	0	0	0	0.3845	0.4963	0.1117	d	0
anthropic/claude-sonnet-5	silver	silver	2	r	....e.	1234	1	0	0	0	1	0.4311	0.4927	0.0616	d	0
anthropic/claude-sonnet-5	silver	silver	3	o	....er	255	1	0	0	0	0	0.3765	0.4902	0.1137	i	0
anthropic/claude-sonnet-5	silver	silver	4	t	....er	159	2	0	0	0	0	0.2453	0.6792	0.4340	i	0
anthropic/claude-sonnet-5	silver	silver	5	n	....er	120	3	0	0	0	0	0.3167	0.6833	0.3667	i	0
anthropic/claude-sonnet-5	silver	silver	6	i	....er	82	4	0	0	0	1	0.6585	0.6585	0.0000	i	1
anthropic/claude-sonnet-5	silver	silver	7	l	.i..er	36	4	0	0	0	1	0.2778	0.3056	0.0278	k	0
anthropic/claude-sonnet-5	silver	silver	8	s	.il.er	5	4	0	0	0	1	0.2000	0.4000	0.2000	d	0
anthropic/claude-sonnet-5	silver	silver	9	v	sil.er	1	4	0	0	0	1	1.0000	1.0000	0.0000	v	1
anthropic/claude-sonnet-5	sphinx	sphinx	0	e	......	7028	0	0	0	0	0	0.6477	0.6477	0.0000	e	1
anthropic/claude-sonnet-5	sphinx	sphinx	1	a	......	2476	1	0	0	0	0	0.4859	0.5230	0.0372	s	0
anthropic/claude-sonnet-5	sphinx	sphinx	2	o	......	1273	2	0	0	0	0	0.5153	0.5640	0.0487	i	0
anthropic/claude-sonnet-5	sphinx	sphinx	3	i	......	617	3	0	0	0	1	0.7423	0.7423	0.0000	i	1
anthropic/claude-sonnet-5	sphinx	sphinx	4	s	...i..	110	3	0	0	0	1	0.5364	0.6273	0.0909	u	0
anthropic/claude-sonnet-5	sphinx	sphinx	5	t	s..i..	21	3	0	0	0	0	0.4762	0.6190	0.1429	r	0
anthropic/claude-sonnet-5	sphinx	sphinx	6	r	s..i..	11	4	0	0	0	0	0.5455	0.6364	0.0909	n	0
anthropic/claude-sonnet-5	sphinx	sphinx	7	n	s..i..	5	5	0	0	0	1	1.0000	1.0000	0.0000	n	1
anthropic/claude-sonnet-5	sphinx	sphinx	8	g	s..in.	5	5	0	0	0	0	0.8000	0.8000	0.0000	g	1
anthropic/claude-sonnet-5	sphinx	sphinx	9	y	s..in.	1	6	0	0	1	0	0.0000	1.0000	1.0000	h	0
anthropic/claude-sonnet-5	sphinx	sphinx	10	p	s..in.	1	7	0	0	0	1	1.0000	1.0000	0.0000	h	1
anthropic/claude-sonnet-5	sphinx	sphinx	11	h	sp.in.	1	7	0	0	0	1	1.0000	1.0000	0.0000	h	1
anthropic/claude-sonnet-5	sphinx	sphinx	12	x	sphin.	1	7	0	0	0	1	1.0000	1.0000	0.0000	x	1
anthropic/claude-sonnet-5	steam	steam	0	a	.....	4431	0	0	0	0	1	0.3773	0.4906	0.1133	s	0
anthropic/claude-sonnet-5	steam	steam	1	e	...a.	192	0	0	0	0	1	0.4271	0.4271	0.0000	e	1
anthropic/claude-sonnet-5	steam	steam	2	r	..ea.	44	0	0	0	0	0	0.3864	0.3864	0.0000	r	1
anthropic/claude-sonnet-5	steam	steam	3	t	..ea.	27	1	0	0	0	1	0.4074	0.4815	0.0741	l	0
anthropic/claude-sonnet-5	steam	steam	4	s	.tea.	4	1	0	0	0	1	1.0000	1.0000	0.0000	s	1
anthropic/claude-sonnet-5	steam	steam	5	k	stea.	4	1	0	0	0	0	0.2500	0.2500	0.0000	d	1
anthropic/claude-sonnet-5	steam	steam	6	l	stea.	3	2	0	0	0	0	0.3333	0.3333	0.0000	d	1
anthropic/claude-sonnet-5	steam	steam	7	m	stea.	2	3	0	0	0	1	0.5000	0.5000	0.0000	d	1
anthropic/claude-sonnet-5	strawberry	strawberry	0	e	..........	7205	0	0	0	0	1	0.7602	0.7602	0.0000	e	1
anthropic/claude-sonnet-5	strawberry	strawberry	1	a	......e...	113	0	0	0	0	1	0.5841	0.7434	0.1593	s	0
anthropic/claude-sonnet-5	strawberry	strawberry	2	r	...a..e...	5	0	0	0	0	1	0.6000	0.6000	0.0000	n	1
anthropic/claude-sonnet-5	strawberry	strawberry	3	t	..ra..err.	1	0	0	0	0	1	1.0000	1.0000	0.0000	b	1
anthropic/claude-sonnet-5	strawberry	strawberry	4	s	.tra..err.	1	0	0	0	0	1	1.0000	1.0000	0.0000	b	1
anthropic/claude-sonnet-5	strawberry	strawberry	5	w	stra..err.	1	0	0	0	0	1	1.0000	1.0000	0.0000	b	1
anthropic/claude-sonnet-5	strawberry	strawberry	6	b	straw.err.	1	0	0	0	0	1	1.0000	1.0000	0.0000	b	1
anthropic/claude-sonnet-5	strawberry	strawberry	7	y	strawberr.	1	0	0	0	0	1	1.0000	1.0000	0.0000	y	1
anthropic/claude-sonnet-5	summer	summer	0	e	......	7028	0	0	0	0	1	0.6477	0.6477	0.0000	e	1
anthropic/claude-sonnet-5	summer	summer	1	a	....e.	2005	0	0	0	0	0	0.3845	0.4963	0.1117	d	0
anthropic/claude-sonnet-5	summer	summer	2	r	....e.	1234	1	0	0	0	1	0.4311	0.4927	0.0616	d	0
anthropic/claude-sonnet-5	summer	summer	3	o	....er	255	1	0	0	0	0	0.3765	0.4902	0.1137	i	0
anthropic/claude-sonnet-5	summer	summer	4	i	....er	159	2	0	0	0	0	0.6792	0.6792	0.0000	i	1
anthropic/claude-sonnet-5	summer	summer	5	u	....er	51	3	0	0	0	1	1.0000	1.0000	0.0000	u	1
anthropic/claude-sonnet-5	summer	summer	6	n	.u..er	51	3	0	0	0	0	0.2353	0.2745	0.0392	b	0
anthropic/claude-sonnet-5	summer	summer	7	t	.u..er	39	4	0	0	0	0	0.2821	0.3077	0.0256	b	0
anthropic/claude-sonnet-5	summer	summer	8	s	.u..er	28	5	0	0	0	1	0.2857	0.3214	0.0357	b	0
